Date,Open,High,Low,Adj Close,Volume,Target,MA5,MA10
2011-12-21,5.582,5.614,5.206,5.514,8527500,1,5.5936,5.8032
2011-12-22,5.52,5.61,5.46,5.554,5047000,1,5.5596,5.7408
2011-12-23,5.6,5.6,5.504,5.58,2957000,1,5.5556,5.678
2011-12-27,5.532,5.754,5.528,5.714,3887500,0,5.5884,5.6411999999999995
2011-12-28,5.798,5.848,5.608,5.702,2876000,1,5.612800000000001,5.6224
2011-12-29,5.718,5.868,5.71,5.746,2441000,0,5.6592,5.6264
2011-12-30,5.698,5.796,5.65,5.712,1699000,0,5.6908,5.6252
2012-01-03,5.788,5.9,5.53,5.616,4640500,0,5.6979999999999995,5.6268
2012-01-04,5.642,5.734,5.5,5.542,3150500,0,5.663600000000001,5.6259999999999994
2012-01-05,5.552,5.586,5.37,5.424,5027500,0,5.608,5.6104
2012-01-06,5.44,5.558,5.282,5.382,4931500,1,5.535200000000001,5.5972
2012-01-09,5.4,5.498,5.224,5.45,4485000,1,5.4828,5.586799999999999
2012-01-10,5.488,5.552,5.45,5.524,3359000,1,5.4644,5.5812
2012-01-11,5.524,5.676,5.46,5.646,3361500,1,5.4852,5.5744
2012-01-12,5.696,5.724,5.562,5.65,3646500,0,5.5304,5.5692
2012-01-13,5.68,5.7,4.528,4.558,27502000,1,5.365600000000001,5.4504
2012-01-17,5.324,5.468,5.282,5.32,23258000,1,5.3396,5.411199999999999
2012-01-18,5.338,5.376,5.25,5.362,6301000,0,5.3072,5.3858
2012-01-19,5.438,5.548,5.322,5.352,6231500,0,5.2484,5.3668000000000005
2012-01-20,5.38,5.4,5.28,5.32,3311500,1,5.1823999999999995,5.3564
2012-01-23,5.362,5.442,5.32,5.354,2973000,1,5.3416,5.3536
2012-01-24,5.326,5.536,5.288,5.484,4290000,1,5.3744,5.357000000000001
2012-01-25,5.454,5.602,5.41,5.594,3056000,1,5.420800000000001,5.364
2012-01-26,5.614,5.916,5.6,5.788,6355500,1,5.508000000000001,5.3782000000000005
2012-01-27,5.7,5.944,5.7,5.866,3742000,1,5.6172,5.399800000000001
2012-01-30,5.898,5.922,5.706,5.914,3645000,0,5.7292,5.535400000000001
2012-01-31,5.98,6.0,5.774,5.814,4782000,1,5.7951999999999995,5.5848
2012-02-01,5.814,5.94,5.8,5.916,2616000,1,5.8595999999999995,5.6402
2012-02-02,5.944,6.176,5.922,6.05,4028500,1,5.912,5.709999999999999
2012-02-03,6.082,6.266,6.05,6.23,3822500,1,5.9848,5.801
2012-02-06,6.22,6.38,6.21,6.36,3260500,0,6.074,5.9016
2012-02-07,6.36,6.36,6.164,6.32,5108000,1,6.1752,5.9852
2012-02-08,6.32,6.402,6.258,6.386,3118500,1,6.2692000000000005,6.064400000000001
2012-02-09,6.4,6.58,6.286,6.516,6385500,0,6.3624,6.1372
2012-02-10,6.452,6.454,5.968,6.22,9371000,1,6.3604,6.1726
2012-02-13,6.31,6.412,6.18,6.298,5789500,1,6.348000000000001,6.211
2012-02-14,6.348,6.758,6.28,6.634,9054000,1,6.4108,6.293
2012-02-15,6.62,6.882,6.454,6.72,13809000,1,6.4776,6.3734
2012-02-16,6.7,6.902,6.508,6.836,11098500,1,6.5416,6.452
2012-02-17,6.798,6.994,6.7,6.994,6883500,0,6.6964,6.5284
2012-02-21,6.974,6.974,6.762,6.9,5679000,0,6.816800000000001,6.5824
2012-02-22,6.9,6.944,6.5,6.844,8273000,1,6.8588,6.6348
2012-02-23,6.798,6.994,6.712,6.906,4102000,0,6.896000000000001,6.6868
2012-02-24,6.846,6.904,6.654,6.75,4799500,0,6.878800000000001,6.7102
2012-02-27,6.682,6.8,6.6,6.724,3030000,1,6.824800000000001,6.760599999999999
2012-02-28,6.728,6.888,6.634,6.762,3061000,0,6.797199999999999,6.8069999999999995
2012-02-29,6.762,6.824,6.628,6.682,2678500,1,6.764799999999999,6.8118
2012-03-01,6.702,6.9,6.662,6.882,3517500,0,6.76,6.828
2012-03-02,6.88,6.9,6.742,6.808,2750000,0,6.771599999999999,6.8252
2012-03-05,6.87,6.88,6.692,6.754,2335000,0,6.7776,6.8012
2012-03-06,6.65,6.656,6.524,6.622,2869000,1,6.749599999999999,6.7734
2012-03-07,6.624,6.662,6.582,6.624,1824500,0,6.7379999999999995,6.751399999999999
2012-03-08,6.622,6.698,6.608,6.614,3166500,1,6.684399999999999,6.722199999999999
2012-03-09,6.64,7.062,6.64,6.948,7767000,1,6.7124,6.742
2012-03-12,6.938,7.258,6.92,7.202,9816500,1,6.802,6.7898
2012-03-13,7.302,7.318,7.1,7.218,5008000,0,6.921200000000001,6.8354
2012-03-14,7.2,7.2,6.96,7.058,4257500,0,7.008,6.872999999999999
2012-03-15,7.056,7.096,6.956,7.0,2858000,1,7.0852,6.8848
2012-03-16,6.98,7.178,6.966,7.064,3646500,0,7.1084000000000005,6.9104
2012-03-19,7.052,7.064,6.908,6.996,5078000,0,7.0672,6.9346000000000005
2012-03-20,6.996,7.04,6.914,6.992,2835000,1,7.022,6.9716000000000005
2012-03-21,6.988,7.06,6.92,7.03,3036000,0,7.0164,7.0122
2012-03-22,6.994,7.03,6.86,6.88,2612000,0,6.992400000000001,7.0388
2012-03-23,6.852,6.926,6.63,6.816,5853000,1,6.9428,7.0256
2012-03-26,7.118,7.618,7.008,7.48,15702500,1,7.0396,7.053400000000001
2012-03-27,7.432,7.99,7.406,7.588,12696000,0,7.158799999999999,7.0904
2012-03-28,7.556,7.688,7.422,7.57,4775000,0,7.266800000000001,7.1415999999999995
2012-03-29,7.638,7.638,7.406,7.466,3982000,0,7.384,7.1882
2012-03-30,7.504,7.588,7.336,7.448,4432000,0,7.5104,7.2266
2012-04-02,7.466,7.594,7.306,7.316,5143000,1,7.477600000000001,7.2585999999999995
2012-04-03,7.34,7.694,7.334,7.602,5490500,0,7.4804,7.319599999999999
2012-04-04,7.054,7.098,6.938,7.0,22409000,0,7.3664000000000005,7.316600000000001
2012-04-05,7.02,7.088,6.882,6.896,7547000,0,7.2524,7.3182
2012-04-09,6.82,6.858,6.62,6.63,8278500,0,7.088800000000001,7.2996
2012-04-10,6.63,6.77,6.42,6.492,9238500,1,6.9239999999999995,7.200800000000001
2012-04-11,6.648,6.658,6.402,6.618,5527500,1,6.727200000000001,7.1038
2012-04-12,6.754,6.896,6.584,6.688,5169500,1,6.6648,7.015600000000001
2012-04-13,6.788,6.808,6.57,6.718,3248000,0,6.6292,6.9408
2012-04-16,6.682,6.74,6.418,6.45,5498000,0,6.5932,6.840999999999999
2012-04-17,6.486,6.614,6.408,6.448,5577500,1,6.5844,6.7542
2012-04-18,6.418,6.55,6.306,6.532,4115500,1,6.5672,6.6472
2012-04-19,6.55,6.686,6.5,6.632,3874500,0,6.556,6.6104
2012-04-20,6.628,6.746,6.588,6.632,4109000,0,6.5388,6.5840000000000005
2012-04-23,6.572,6.594,6.342,6.388,4454000,0,6.5264,6.5598
2012-04-24,6.364,6.44,6.2,6.364,3372500,1,6.509600000000001,6.547
2012-04-25,6.414,6.598,6.414,6.582,3561000,1,6.5196,6.5434
2012-04-26,6.592,6.704,6.582,6.698,2126500,0,6.5328,6.5444
2012-04-27,6.72,6.726,6.582,6.668,2955000,0,6.540000000000001,6.5394000000000005
2012-04-30,6.654,6.672,6.516,6.626,2069500,1,6.5876,6.5569999999999995
2012-05-01,6.626,6.842,6.626,6.756,3295000,1,6.6659999999999995,6.5878
2012-05-02,6.7,6.878,6.678,6.788,2486500,0,6.7072,6.6134
2012-05-03,6.782,6.8,6.426,6.492,4206500,0,6.6659999999999995,6.5994
2012-05-04,6.464,6.492,6.28,6.366,6237500,1,6.6056,6.572799999999999
2012-05-07,6.392,6.516,6.322,6.494,5790000,0,6.5792,6.5834
2012-05-08,6.5,6.546,5.874,6.038,15486000,0,6.435599999999999,6.5508
2012-05-09,6.06,6.154,5.952,6.012,9739500,1,6.280399999999999,6.4938
2012-05-10,6.594,6.936,6.48,6.592,27781500,0,6.300399999999999,6.483200000000001
2012-05-11,6.498,6.688,6.432,6.45,6106500,0,6.3172,6.461399999999999
2012-05-14,6.384,6.426,6.01,6.012,6904500,0,6.2208,6.4
2012-05-15,6.052,6.192,5.844,5.886,7928500,0,6.1904,6.313
2012-05-16,5.916,6.036,5.776,5.836,6285500,0,6.1552,6.2178
2012-05-17,5.86,5.958,5.648,5.714,5745000,0,5.9796,6.14
2012-05-18,5.674,5.692,5.366,5.512,8082500,1,5.792,6.0546
2012-05-21,5.516,5.852,5.424,5.754,7376000,1,5.740399999999999,5.9806
2012-05-22,6.02,6.268,6.0,6.16,11831000,1,5.7951999999999995,5.9928
2012-05-23,6.112,6.21,5.9,6.204,6102000,0,5.8688,6.012
2012-05-24,6.25,6.25,5.938,6.056,5378000,0,5.9372,5.9584
2012-05-25,6.032,6.082,5.84,5.962,3785000,1,6.027199999999999,5.909599999999999
2012-05-29,6.002,6.386,6.002,6.338,8250000,0,6.144,5.9422
2012-05-30,6.216,6.284,6.048,6.082,6536000,0,6.1284,5.9618
2012-05-31,6.014,6.058,5.75,5.9,5593500,0,6.0676000000000005,5.9681999999999995
2012-06-01,5.706,5.832,5.552,5.63,4429000,0,5.9824,5.9597999999999995
2012-06-04,5.606,5.682,5.422,5.576,5154500,1,5.905200000000001,5.9662
2012-06-05,5.568,5.678,5.512,5.582,3154500,1,5.754,5.949
2012-06-06,5.64,5.89,5.628,5.844,4549500,0,5.7064,5.917399999999999
2012-06-07,5.962,5.974,5.77,5.786,2460500,1,5.6836,5.8756
2012-06-08,5.772,6.038,5.63,6.016,4405500,0,5.7608,5.871599999999999
2012-06-11,6.062,6.2,5.792,5.824,3180000,1,5.8104,5.8578
2012-06-12,5.846,5.968,5.762,5.932,2845000,1,5.8804,5.8172
2012-06-13,5.91,6.128,5.894,5.954,4220500,0,5.9024,5.804399999999999
2012-06-14,6.036,6.13,5.724,5.878,4361000,1,5.9208,5.8022
2012-06-15,5.878,5.99,5.762,5.982,3234000,1,5.914,5.8374
2012-06-18,5.988,6.466,5.9,6.368,6284000,1,6.022800000000001,5.9166
2012-06-19,6.404,6.532,6.3,6.418,4555500,1,6.12,6.0001999999999995
2012-06-20,6.7,6.9,6.642,6.756,17112000,0,6.2804,6.0914
2012-06-21,6.852,6.856,6.368,6.438,9459500,1,6.3924,6.1566
2012-06-22,6.52,6.796,6.492,6.758,15233000,0,6.5476,6.2308
2012-06-25,6.788,6.824,6.55,6.622,7492500,0,6.5984,6.3106
2012-06-26,6.41,6.47,6.278,6.322,13069500,1,6.5792,6.349600000000001
2012-06-27,6.38,6.49,6.314,6.392,5236000,0,6.506399999999999,6.393400000000001
2012-06-28,6.38,6.422,6.124,6.282,4570500,0,6.475199999999999,6.433800000000001
2012-06-29,6.56,6.56,6.2,6.258,5629000,0,6.3752,6.4614
2012-07-02,6.27,6.36,6.038,6.08,6578000,1,6.266800000000001,6.432600000000001
2012-07-03,6.12,6.2,6.08,6.132,4735000,1,6.2288,6.404000000000001
2012-07-05,6.162,6.334,6.16,6.246,6269000,0,6.199599999999999,6.353
2012-07-06,6.198,6.346,6.16,6.198,3922500,1,6.1828,6.329
2012-07-09,6.188,6.366,6.134,6.298,4552500,0,6.1908,6.2829999999999995
2012-07-10,6.308,6.496,6.178,6.254,3792000,1,6.2256,6.2462
2012-07-11,6.314,6.336,6.202,6.302,3193000,1,6.259600000000001,6.2442
2012-07-12,6.258,6.602,6.16,6.54,5628500,1,6.3184,6.2589999999999995
2012-07-13,6.594,6.88,6.566,6.85,6524000,1,6.4488,6.3158
2012-07-16,6.864,7.2,6.78,7.192,8720000,0,6.627599999999999,6.4092
2012-07-17,7.0,7.042,6.476,6.67,12846500,0,6.710800000000001,6.4682
2012-07-18,6.284,6.734,6.212,6.43,14409500,1,6.736400000000001,6.497999999999999
2012-07-19,6.544,6.63,6.408,6.454,7179500,0,6.719199999999999,6.518800000000001
2012-07-20,6.414,6.45,6.25,6.358,7842500,0,6.6208,6.5348
2012-07-23,6.21,6.26,6.124,6.132,6934000,0,6.408799999999999,6.5182
2012-07-24,6.132,6.208,5.924,5.968,7501500,0,6.2684,6.4896
2012-07-25,5.984,5.996,5.75,5.79,14211000,0,6.1404,6.4384
2012-07-26,5.98,6.0,5.528,5.626,11311500,1,5.9748,6.3469999999999995
2012-07-27,5.742,5.932,5.62,5.902,8365000,0,5.8835999999999995,6.2522
2012-07-30,5.902,6.05,5.442,5.47,10326000,1,5.7512,6.08
2012-07-31,5.508,5.594,5.47,5.484,7875500,0,5.6544,5.961399999999999
2012-08-01,5.598,5.598,5.206,5.25,7961500,0,5.5464,5.8434
2012-08-02,5.368,5.37,5.104,5.22,6525500,1,5.4652,5.72
2012-08-03,5.38,5.51,5.348,5.454,6047500,1,5.3755999999999995,5.6296
2012-08-06,5.51,5.74,5.51,5.654,7641000,1,5.4124,5.5818
2012-08-07,5.754,6.18,5.7,6.05,11936000,0,5.5256,5.59
2012-08-08,5.98,6.0,5.718,5.818,6544500,1,5.6392,5.5927999999999995
2012-08-09,5.904,6.0,5.826,5.882,3363000,1,5.7716,5.618399999999999
2012-08-10,5.862,5.988,5.862,5.988,3537000,1,5.8784,5.627000000000001
2012-08-13,5.938,6.26,5.82,6.234,4350500,0,5.994400000000001,5.7034
2012-08-14,6.15,6.234,5.852,5.884,3967000,0,5.9612,5.743399999999999
2012-08-15,5.878,5.94,5.762,5.88,2627000,1,5.973599999999999,5.8064
2012-08-16,5.906,6.078,5.9,6.06,3345000,0,6.0092,5.8904000000000005
2012-08-17,6.058,6.142,5.996,6.002,2541000,0,6.0120000000000005,5.9452
2012-08-20,6.03,6.078,5.82,5.902,5895500,0,5.9456,5.97
2012-08-21,5.916,6.0,5.8,5.822,3808000,1,5.933199999999999,5.9472000000000005
2012-08-22,5.802,6.008,5.802,5.99,3877500,1,5.9552,5.9644
2012-08-23,6.0,6.17,5.93,6.146,7355000,0,5.9724,5.990799999999999
2012-08-24,6.012,6.048,5.882,5.9,7147000,0,5.952,5.982
2012-08-27,5.914,5.94,5.634,5.664,6752000,1,5.904400000000001,5.925
2012-08-28,5.68,5.876,5.6,5.738,7013500,0,5.887600000000001,5.9104
2012-08-29,5.698,5.728,5.604,5.682,4194500,0,5.8260000000000005,5.8906
2012-08-30,5.72,5.748,5.62,5.682,3282000,1,5.7332,5.8528
2012-08-31,5.722,5.768,5.64,5.704,2699000,0,5.694000000000001,5.823
2012-09-04,5.704,5.798,5.58,5.628,3762500,0,5.6868,5.7956
2012-09-05,5.602,5.7,5.562,5.588,3196500,1,5.6568,5.7722
2012-09-06,5.6,5.78,5.58,5.71,4208500,1,5.6624,5.7442
2012-09-07,5.71,5.914,5.7,5.87,4766000,0,5.7,5.716600000000001
2012-09-10,5.84,5.87,5.46,5.474,7416500,1,5.654,5.6739999999999995
2012-09-11,5.552,5.632,5.48,5.56,5074500,1,5.6404,5.663600000000001
2012-09-12,5.58,5.716,5.56,5.656,5726000,1,5.653999999999999,5.655399999999999
2012-09-13,5.714,5.9,5.696,5.896,7423500,1,5.6912,5.6768
2012-09-14,6.0,6.13,5.93,6.078,7683000,1,5.7328,5.7164
2012-09-17,6.47,6.556,6.302,6.508,16064000,0,5.9396,5.796799999999999
2012-09-18,6.376,6.38,6.136,6.268,8942500,0,6.0812,5.860799999999999
2012-09-19,6.2,6.348,6.188,6.21,5242500,0,6.192,5.923
2012-09-20,6.186,6.3,6.136,6.18,4562000,0,6.2488,5.97
2012-09-21,6.22,6.298,5.908,6.004,9350000,1,6.234,5.9834
2012-09-24,5.902,6.206,5.88,6.132,6509500,0,6.158799999999999,6.049200000000001
2012-09-25,5.724,5.896,5.506,5.532,28402000,0,6.0116,6.0464
2012-09-26,5.532,5.68,5.496,5.508,7636000,1,5.8712,6.0316
2012-09-27,5.564,5.708,5.52,5.698,8793000,1,5.774800000000001,6.0118
2012-09-28,5.746,5.978,5.722,5.856,21717000,0,5.7452,5.9896
2012-10-01,5.9,5.978,5.8,5.832,4422000,1,5.6852,5.922
2012-10-02,5.856,5.978,5.8,5.96,3645000,0,5.7707999999999995,5.8911999999999995
2012-10-03,5.95,5.99,5.848,5.86,5264000,1,5.8412,5.856199999999999
2012-10-04,6.0,6.02,5.73,5.88,7706500,0,5.8776,5.8262
2012-10-05,5.94,5.962,5.736,5.778,4693000,1,5.862,5.8036
2012-10-08,5.772,5.88,5.722,5.85,4448500,0,5.8656,5.775399999999999
2012-10-09,5.824,5.824,5.65,5.674,5965000,1,5.808400000000001,5.7896
2012-10-10,5.678,5.744,5.602,5.68,2518000,0,5.772399999999999,5.8068
2012-10-11,5.788,5.796,5.65,5.664,2253000,0,5.7292000000000005,5.8034
2012-10-12,5.664,5.746,5.5,5.528,4938000,0,5.6792,5.7706
2012-10-15,5.604,5.61,5.372,5.466,7343500,1,5.6024,5.734
2012-10-16,5.534,5.618,5.468,5.612,2396500,1,5.59,5.6992
2012-10-17,5.65,5.768,5.56,5.764,3340000,0,5.6068,5.6896
2012-10-18,5.798,5.798,5.556,5.608,3705000,0,5.595599999999999,5.6624
2012-10-19,5.566,5.64,5.46,5.548,5137000,1,5.5996,5.6394
2012-10-22,5.598,5.6,5.472,5.57,2351000,1,5.620399999999999,5.6114
2012-10-23,5.476,5.712,5.474,5.678,3745000,0,5.6335999999999995,5.611800000000001
2012-10-24,5.704,5.704,5.45,5.484,5082000,1,5.5776,5.5922
2012-10-25,5.56,5.56,5.49,5.504,2888500,0,5.5568,5.5762
2012-10-26,5.506,5.56,5.404,5.476,2387000,1,5.542399999999999,5.571
2012-10-31,5.54,5.67,5.474,5.626,3876000,1,5.553599999999999,5.587
2012-11-01,5.65,5.898,5.64,5.85,5120500,0,5.588,5.610799999999999
2012-11-02,5.854,5.91,5.71,5.784,5151500,1,5.648,5.6128
2012-11-05,5.96,6.316,5.866,6.3,10244500,0,5.8072,5.6819999999999995
2012-11-06,6.122,6.24,5.99,6.23,11620000,1,5.958,5.7502
2012-11-07,6.2,6.41,6.162,6.308,8572500,0,6.0944,5.824
2012-11-08,6.202,6.376,6.188,6.262,6370000,0,6.1768,5.8824
2012-11-09,6.12,6.186,5.97,6.064,4315000,1,6.2328,5.9404
2012-11-12,6.058,6.284,6.032,6.214,2779500,1,6.2156,6.0114
2012-11-13,6.258,6.4,6.144,6.322,4991500,0,6.234,6.096
2012-11-14,6.392,6.424,6.24,6.276,4356500,0,6.2276,6.161
2012-11-15,6.26,6.288,6.1,6.164,4920000,1,6.208,6.1924
2012-11-16,6.23,6.4,6.118,6.368,4543500,1,6.2688,6.2508
2012-11-19,6.414,6.65,6.368,6.584,6962000,1,6.3427999999999995,6.2792
2012-11-20,6.56,6.62,6.382,6.6,4612500,0,6.3984000000000005,6.3162
2012-11-21,6.522,6.694,6.458,6.494,4816000,0,6.442,6.3347999999999995
2012-11-23,6.52,6.566,6.34,6.426,2151500,1,6.494400000000001,6.3512
2012-11-26,6.42,6.46,6.324,6.454,2479000,0,6.5116,6.3902
2012-11-27,6.426,6.532,6.304,6.43,4554000,1,6.4807999999999995,6.4117999999999995
2012-11-28,6.4,6.858,6.382,6.646,7626000,1,6.489999999999999,6.4441999999999995
2012-11-29,6.688,6.8,6.574,6.738,5517000,1,6.5388,6.490399999999999
2012-11-30,6.726,6.856,6.602,6.764,7101500,1,6.606400000000001,6.550400000000001
2012-12-03,6.778,7.0,6.7,6.924,10428500,0,6.7004,6.606
2012-12-04,6.816,6.96,6.71,6.78,6316500,0,6.7704,6.6256
2012-12-05,6.764,6.838,6.716,6.742,3307500,1,6.7896,6.639799999999999
2012-12-06,6.764,6.96,6.7,6.78,3302000,1,6.798,6.6684
2012-12-07,6.86,6.898,6.77,6.834,3322000,1,6.812,6.7092
2012-12-10,6.886,6.96,6.836,6.914,4649000,1,6.8100000000000005,6.7552
2012-12-11,6.92,7.1,6.892,7.056,7863000,0,6.8652,6.8178
2012-12-12,7.042,7.16,6.99,7.052,10319000,0,6.927199999999999,6.8584000000000005
2012-12-13,7.052,7.06,6.55,6.722,10756500,1,6.9155999999999995,6.8568
2012-12-14,6.756,6.88,6.718,6.762,5115000,1,6.9012,6.8566
2012-12-17,6.754,6.9,6.75,6.88,4124500,1,6.8944,6.852200000000001
2012-12-18,6.852,7.014,6.852,6.918,7769500,1,6.8668000000000005,6.866
2012-12-19,6.95,7.052,6.904,6.922,6494000,0,6.8408,6.883999999999999
2012-12-20,6.902,6.958,6.81,6.886,4606000,0,6.873599999999999,6.8946
2012-12-21,6.788,6.834,6.716,6.8,7462000,1,6.8812,6.8911999999999995
2012-12-24,6.728,6.87,6.71,6.856,1879000,0,6.876399999999999,6.8854
2012-12-26,6.792,6.9,6.7,6.718,3007000,1,6.8364,6.8516
2012-12-27,6.7,6.782,6.6,6.738,2805500,0,6.7996,6.8202
2012-12-28,6.676,6.73,6.604,6.644,2070500,1,6.7512,6.812399999999999
2012-12-31,6.6,6.794,6.6,6.774,2974500,1,6.7459999999999996,6.813599999999999
2013-01-02,7.0,7.09,6.942,7.072,5974000,0,6.789199999999999,6.832800000000001
2013-01-03,7.036,7.09,6.95,6.954,3710000,0,6.8364,6.836399999999999
2013-01-04,6.96,6.96,6.784,6.88,3370000,0,6.8648,6.8322
2013-01-07,6.96,6.96,6.78,6.868,2210000,0,6.9096,6.8304
2013-01-08,6.9,6.9,6.622,6.736,6420000,0,6.901999999999999,6.824
2013-01-09,6.802,6.838,6.68,6.728,3490000,0,6.8332,6.8111999999999995
2013-01-10,6.774,6.798,6.676,6.706,4612500,0,6.7836,6.81
2013-01-11,6.808,6.808,6.422,6.582,7816000,1,6.723999999999999,6.7944
2013-01-14,6.616,6.676,6.57,6.652,4625500,1,6.6808,6.7951999999999995
2013-01-15,6.622,6.85,6.616,6.78,8121000,1,6.6896,6.7958
2013-01-16,6.77,6.846,6.746,6.82,6891000,1,6.708,6.7706
2013-01-17,6.832,6.97,6.784,6.876,7183500,1,6.742,6.7628
2013-01-18,6.948,6.956,6.764,6.904,17775500,1,6.806399999999999,6.7652
2013-01-22,6.912,7.11,6.852,7.038,9601000,1,6.8835999999999995,6.7822000000000005
2013-01-23,7.004,7.248,6.992,7.2,7821500,1,6.9676,6.8286
2013-01-24,7.2,7.544,7.168,7.398,9852000,0,7.083200000000001,6.8956
2013-01-25,7.4,7.508,7.36,7.396,6439000,1,7.1872,6.9646
2013-01-28,7.372,7.742,7.372,7.606,9930000,0,7.3275999999999994,7.067
2013-01-29,7.62,7.688,7.426,7.59,7133000,0,7.438,7.1608
2013-01-30,7.57,7.6,7.486,7.504,4840500,0,7.4988,7.233199999999999
2013-01-31,7.574,7.574,7.386,7.502,4507000,1,7.5196,7.301400000000001
2013-02-01,7.634,7.7,7.524,7.66,5503000,0,7.5724,7.3798
2013-02-04,7.68,7.684,7.518,7.548,5640000,1,7.560799999999999,7.4442
2013-02-05,7.6,7.73,7.536,7.626,6551000,1,7.5680000000000005,7.502999999999998
2013-02-06,7.636,7.878,7.58,7.834,9466000,1,7.634,7.5664
2013-02-07,7.838,7.936,7.79,7.896,5983000,0,7.7128,7.616199999999999
2013-02-08,7.89,8.0,7.828,7.848,5699000,0,7.750400000000001,7.661399999999999
2013-02-11,7.596,7.83,7.5,7.684,16331500,0,7.7776,7.669199999999999
2013-02-12,7.69,7.774,7.458,7.578,11306500,1,7.768000000000001,7.667999999999999
2013-02-13,7.66,7.8,7.61,7.69,4834000,0,7.739199999999999,7.6866
2013-02-14,7.728,7.75,7.642,7.654,4953500,0,7.6908,7.7018
2013-02-15,7.7,7.702,7.39,7.408,10088000,1,7.6028,7.676599999999999
2013-02-19,7.472,7.858,7.462,7.856,13507000,0,7.6372,7.7074
2013-02-20,7.86,7.93,7.692,7.708,15610000,0,7.663200000000001,7.7156
2013-02-21,7.298,7.478,6.908,7.032,45189000,1,7.5316,7.6354
2013-02-22,7.144,7.278,7.12,7.222,12736500,0,7.4452,7.5680000000000005
2013-02-25,7.23,7.35,6.868,6.876,14447000,1,7.338800000000001,7.4708
2013-02-26,6.892,6.992,6.76,6.886,13814500,1,7.144799999999999,7.391000000000001
2013-02-27,6.882,7.082,6.88,7.02,9796000,0,7.0072,7.3352
2013-02-28,7.178,7.22,6.874,6.966,9824500,0,6.994,7.2628
2013-03-01,7.0,7.016,6.85,6.93,7733000,1,6.935599999999999,7.1903999999999995
2013-03-04,6.954,7.166,6.94,7.116,8788500,1,6.9836,7.161200000000001
2013-03-05,7.2,7.384,7.158,7.33,10435000,1,7.072399999999999,7.1086
2013-03-06,7.402,7.576,7.394,7.538,5750000,1,7.175999999999999,7.0916
2013-03-07,7.546,7.73,7.376,7.646,5791500,1,7.311999999999999,7.1530000000000005
2013-03-08,7.612,7.888,7.472,7.694,4560500,1,7.464799999999999,7.2002
2013-03-11,7.774,7.888,7.73,7.82,7897500,1,7.6056,7.2946
2013-03-12,7.78,7.876,7.77,7.824,6375500,0,7.7044,7.3884
2013-03-13,7.8,7.898,7.762,7.796,4110000,0,7.756,7.465999999999999
2013-03-14,7.78,7.782,7.354,7.37,10105000,0,7.700799999999999,7.506400000000001
2013-03-15,7.328,7.33,7.042,7.058,16398000,0,7.573600000000001,7.5192
2013-03-18,7.06,7.212,6.984,7.03,6580500,0,7.4156,7.510599999999999
2013-03-19,7.05,7.12,6.988,7.016,5492500,1,7.2540000000000004,7.4792000000000005
2013-03-20,7.052,7.214,7.032,7.19,7115000,1,7.1328000000000005,7.4444
2013-03-21,7.19,7.412,7.148,7.202,5731500,1,7.099200000000001,7.4
2013-03-22,7.24,7.36,7.24,7.324,2201000,1,7.1524,7.3629999999999995
2013-03-25,7.42,7.704,7.354,7.506,11894000,1,7.2476,7.3316
2013-03-26,7.596,7.644,7.532,7.572,9041000,1,7.3588,7.306399999999999
2013-03-27,7.588,7.676,7.462,7.632,6481500,0,7.4472000000000005,7.290000000000001
2013-03-28,7.646,7.648,7.55,7.578,5793500,1,7.5224,7.3108
2013-04-01,8.472,9.336,8.34,8.786,70492500,1,7.8148,7.483600000000001
2013-04-02,8.72,9.1,8.702,8.868,33262000,0,8.0872,7.667400000000001
2013-04-03,8.62,8.694,8.042,8.22,28218000,1,8.216800000000001,7.7878
2013-04-04,8.222,8.45,8.162,8.402,11324000,0,8.3708,7.909000000000001
2013-04-05,8.4,8.4,8.1,8.274,7762000,1,8.51,8.016200000000001
2013-04-08,8.394,8.51,8.302,8.366,8395000,0,8.425999999999998,8.1204
2013-04-09,8.36,8.366,8.066,8.1,8480500,1,8.272400000000001,8.1798
2013-04-10,8.14,8.402,8.122,8.372,10605500,1,8.3028,8.2598
2013-04-11,8.412,8.91,8.35,8.718,17237000,1,8.366,8.3684
2013-04-12,8.65,9.028,8.61,8.75,15747000,0,8.4612,8.4856
2013-04-15,8.7,8.76,8.502,8.66,8407000,1,8.52,8.472999999999999
2013-04-16,8.838,9.228,8.782,9.118,15902000,0,8.7236,8.498
2013-04-17,9.1,9.19,8.908,9.09,10592500,1,8.8672,8.584999999999999
2013-04-18,9.196,9.52,9.078,9.394,16839500,1,9.0024,8.6842
2013-04-19,9.492,9.976,9.414,9.566,15058500,1,9.165600000000001,8.8134
2013-04-22,9.72,10.04,9.55,10.038,19697000,1,9.4412,8.980599999999999
2013-04-23,10.2,10.584,10.132,10.202,18669000,0,9.658000000000001,9.1908
2013-04-24,10.18,10.21,9.796,10.086,13150000,1,9.8572,9.3622
2013-04-25,10.1,10.48,10.1,10.4,13979500,0,10.0584,9.5304
2013-04-26,10.626,10.748,10.124,10.24,18110500,1,10.193200000000001,9.6794
2013-04-29,10.352,10.998,10.24,10.988,18198500,0,10.383199999999999,9.9122
2013-04-30,11.2,11.636,10.752,10.798,27613000,0,10.5024,10.0802
2013-05-01,11.198,11.198,10.6,10.656,13714000,1,10.6164,10.2368
